employee_id,posting_id,last_process
a00009019,51689829,면접
a00009027,51475990,서류
a00009020,51757578,임원면접
a00009020,51524119,1차면접
a00009020,51560652,서류
a00009020,51704288,면접
a00009020,51559806,1차면접
a00009035,51680462,서류
a00009035,51666496,면접
a00009035,51692564,서류
a00009021,51775088,면접
a00009021,51745817,처우협의
a00009021,51710463,면접
a00009021,51708204,서류
a00009021,51658627,인적성검사
a00009022,"",""
a00012872,51559340,처우협의
a00012872,51593178,처우협의
a00012872,51582438,서류
a00012872,51721242,2차면접
a00012872,51731100,서류
a00009023,51772490,서류
a00009024,51626202,2차면접
a00009025,51558061,서류
a00009026,51668403,코딩테스트
a00009026,51708092,서류
a00009026,51579880,2차면접
a00009061,51708092,면접
a00009061,51743731,서류
a00009061,51708065,면접
a00009061,51583599,서류
a00009061,51656828,실무면접
a00009113,51689667,면접
a00009113,51668284,처우협의
a00009113,51583650,면접
a00009113,51741538,서류
a00009113,51686635,서류
a00009028,51722453,코딩테스트
a00009028,51746105,처우협의
a00009028,51561814,서류
a00009028,51722505,처우협의
a00009029,51768607,서류
a00009029,51628298,면접
a00009029,51502414,1차면접
a00009029,51547903,서류
a00009067,51721242,2차면접
a00009067,51745730,코딩테스트
a00009067,51680368,면접
a00009067,51475976,서류
a00009030,"",""
a00009032,"",""
a00009036,51689865,면접
a00009068,51716919,서류
a00009068,51756892,임원면접
a00009068,51523851,처우협의
a00009068,51693012,면접
a00009068,51775088,처우협의
a00009052,51625219,서류
a00009052,51547789,서류
a00009052,51529972,처우협의
a00009052,51688138,서류
a00009039,"",""
a00009040,51690109,2차면접
a00009040,51706756,서류
a00009041,51747587,처우협의
a00009041,51692098,처우협의
a00009091,"",""
a00009042,51729199,1차면접
a00009114,51617721,2차면접
a00009114,51582268,면접
a00009051,51693001,서류
a00009243,51757583,임원면접
a00009243,51525260,면접
a00009243,51731138,처우협의
a00009243,51741727,처우협의
a00009047,51693461,인적성검사
a00009047,51689562,인적성검사
a00009048,51693613,처우협의
a00009048,51592537,서류
a00009048,51606407,서류
a00009048,51612663,1차면접
a00009048,51526025,면접
a00009049,51592945,2차면접
a00009049,51687038,임원면접
a00009081,51706727,서류
a00009081,51594127,면접
a00009081,51475976,서류
a00009050,51588984,서류
a00009050,51710350,면접
a00009056,51669645,처우협의
a00009056,51746538,처우협의
a00009056,51731213,2차면접
a00009056,51692077,면접
a00009056,51539875,처우협의
a00009058,51589122,인적성검사
a00009058,51594381,처우협의
a00009058,51691731,면접
a00009059,51709903,서류
a00009059,51561446,서류
a00009059,51744876,처우협의
a00009059,51592917,1차면접
a00009060,51733798,임원면접
a00009060,51692406,서류
a00009060,51654077,서류
a00009060,51540022,처우협의
a00009062,51718120,서류
a00009062,51689577,실무면접
a00009062,51722486,처우협의
a00009062,51670390,실무면접
a00009062,51559806,2차면접
a00009063,51594381,면접
a00009063,51589122,처우협의
a00009063,51710350,면접
a00009063,51706725,서류
a00009064,51702192,1차면접
a00012778,51719317,서류
a00012778,51582452,서류
a00012778,51588856,면접
a00012778,51580884,1차면접
a00009212,"",""
a00009065,51671202,서류
a00009065,51560682,처우협의
a00009065,51560652,서류
a00009066,51721242,서류
a00009066,51693001,면접
a00009066,51729199,1차면접
a00009066,51617687,서류
a00009066,51731243,1차면접
a00009606,51729902,서류
a00009606,51723739,서류
a00011686,51605965,처우협의
a00011686,51743922,처우협의
a00009069,51629373,실무면접
a00009069,51525750,1차면접
a00009069,51459452,처우협의
a00009089,51688188,임원면접
a00009089,51743928,실무면접
a00009089,51708120,1차면접
a00009070,51588856,처우협의
a00009071,51765709,면접
a00009078,51729977,서류
a00009072,51592960,서류
a00009072,51475990,임원면접
a00009072,51747587,면접
a00009100,51631586,1차면접
a00009115,51540865,1차면접
a00012779,51619756,인적성검사
a00012779,51730053,서류
a00012780,51628767,처우협의
a00012780,51541611,처우협의
a00009073,51744662,처우협의
a00009073,51693766,처우협의
a00009073,51525750,1차면접
a00009073,51709885,실무면접
a00009073,51741607,실무면접
a00009074,51743731,면접
a00009074,51693461,인적성검사
a00009074,51721210,서류
a00009102,51750880,처우협의
a00009102,51475990,코딩테스트
a00009102,51731213,코딩테스트
a00009102,51745730,서류
a00009075,51581350,1차면접
a00009075,51723724,2차면접
a00009075,51605978,면접
a00009076,51582701,서류
a00009076,51710693,면접
a00009076,51710322,면접
a00009076,51602590,실무면접
a00009077,51538917,처우협의
a00009080,"",""
a00011687,51735389,면접
a00009083,51757876,면접
a00009083,51734519,면접
a00009083,51758616,면접
a00009084,"",""
a00009085,51668305,서류
a00009085,51539875,1차면접
a00009085,51746538,서류
a00009085,51693820,면접
a00009086,51593488,서류
a00009086,51642637,1차면접
a00009086,51591207,1차면접
a00009086,51722528,코딩테스트
a00009094,51746041,서류
a00009095,51629223,서류
a00009095,51629040,2차면접
a00009095,51708302,서류
a00009095,51710463,서류
a00009087,51612654,서류
a00009087,51476065,처우협의
a00009088,51774017,1차면접
a00009088,51670598,2차면접
a00009088,51733798,서류
a00009088,51704421,서류
a00009088,51540022,처우협의
a00009098,"",""
a00009090,51743731,처우협의
a00009090,51734434,면접
a00009101,51716476,임원면접
a00009101,51766861,실무면접
a00009092,51730027,임원면접
a00009092,51576480,임원면접
a00009092,51537084,처우협의
a00009092,51669772,서류
a00009093,"",""
a00009097,51619756,서류
a00009097,51617223,1차면접
a00009097,51688734,처우협의
a00009097,51689562,임원면접
a00009097,51689065,서류
a00009099,51742259,서류
a00009099,51604678,서류
a00009099,51568251,면접
a00009099,51475990,서류
a00009103,"",""
a00009104,51734463,면접
a00009104,51755248,처우협의
a00009104,51577592,서류
a00009104,51747587,면접
a00009104,51753320,처우협의
a00009106,51671241,처우협의
a00009106,51755079,면접
a00009106,51756768,처우협의
a00009106,51729318,서류
a00009121,51475990,서류
a00009121,51744900,실무면접
a00009121,51670598,2차면접
a00009107,51758616,처우협의
a00009107,51616520,임원면접
a00009107,51561446,면접
a00012781,"",""
a00009108,51582438,임원면접
a00009109,51607592,처우협의
a00009109,51668403,2차면접
a00009110,51688734,서류
a00009110,51562819,실무면접
a00009110,51693461,인적성검사
a00009110,51617193,서류
a00009110,51689865,서류
a00009111,51557878,처우협의
a00009111,51755772,실무면접
a00009112,51743922,실무면접
a00009112,51576445,서류
a00009117,51639819,면접
a00009117,51735458,면접
a00009878,51487722,서류
a00009878,51774617,1차면접
a00009878,51552132,서류
a00009878,51716966,1차면접
a00009878,51729342,서류
a00012782,51628010,서류
a00009118,51758560,2차면접
a00009118,51744483,면접
a00009118,51592945,2차면접
a00009118,51560652,면접
a00009118,51745635,서류
a00009119,51619756,서류
a00009119,51689269,처우협의
a00009120,51659122,임원면접
a00009130,51708224,서류
a00009130,51689781,면접
a00009130,51593385,임원면접
a00009130,51647952,처우협의
a00009122,51691752,서류
a00009122,51589122,실무면접
a00009123,51680520,2차면접
a00009123,51701709,서류
a00009123,51615233,처우협의
a00009123,51533847,처우협의
a00009123,51704320,서류
a00009131,51579705,서류
a00009131,51706756,서류
a00012783,"",""
a00009124,"",""
a00009137,51692530,서류
a00009125,51746117,서류
a00009125,51678427,면접
a00009125,51689577,인적성검사
a00009125,51687038,서류
a00009125,51559790,2차면접
a00009127,51614786,처우협의
a00009147,51747148,서류
a00009147,51535234,처우협의
a00009128,51693773,서류
a00009154,51589123,서류
a00009187,51731213,1차면접
a00009187,51772254,면접
a00009187,51689833,2차면접
a00009187,51756230,2차면접
a00009159,51626132,2차면접
a00009159,51525665,1차면접
a00009159,51583599,서류
a00009132,51561148,면접
a00009132,51743928,서류
a00009133,51741491,서류
a00009133,51686583,면접
a00009134,51592935,서류
a00009135,51766845,서류
a00009135,51716476,실무면접
a00009135,51743928,임원면접
a00011688,51540871,1차면접
a00011688,51766845,처우협의
a00011688,51710636,면접
a00011688,51750858,임원면접
a00011688,51733834,서류
a00009136,51721210,1차면접
a00009138,51592935,서류
a00009139,51682779,서류
a00009139,51745817,면접
a00009139,51559340,처우협의
a00009139,51645269,처우협의
a00009152,51758556,처우협의
a00009141,51754046,2차면접
a00009141,51658627,실무면접
a00009141,51642241,서류
a00009160,51524125,처우협의
a00009160,51629040,1차면접
a00009160,51720782,2차면접
a00009142,51525260,면접
a00009143,51710408,면접
a00009143,51723756,서류
a00009143,51665539,처우협의
a00009144,51687038,임원면접
a00009144,51524119,처우협의
a00009144,51560652,면접
a00009144,51560682,면접
a00009144,51560635,면접
a00009145,51536415,서류
a00009146,51691809,실무면접
a00009146,51691554,서류
a00009146,51689868,서류
a00009146,51666870,서류
a00009146,51689650,실무면접
a00009197,51630503,1차면접
a00009197,51757346,서류
a00009197,51716943,1차면접
a00009197,51719330,서류
a00009148,"",""
a00009151,"",""
a00012784,51693686,처우협의
a00012784,51681599,처우협의
a00012784,51730027,서류
a00012784,51741529,처우협의
a00012784,51687038,서류
a00009153,51642241,1차면접
a00009153,51686515,서류
a00009153,51689865,서류
a00009211,"",""
a00009156,51692441,인적성검사
a00009157,51594127,서류
a00009157,51692990,면접
a00009274,51691502,면접
a00009158,51614786,처우협의
a00009161,51689853,처우협의
a00009163,51729199,서류
a00009163,51525665,서류
a00009163,51656828,처우협의
a00009163,51721210,서류
a00009163,51617193,2차면접
a00009165,51471872,처우협의
a00009165,51640148,서류
a00009165,51704288,처우협의
a00009165,51640998,서류
a00009166,51689150,서류
a00009166,51758415,처우협의
a00009167,51592915,서류
a00009167,51686610,면접
a00009180,51746001,처우협의
a00009180,51562418,처우협의
a00009180,51709858,처우협의
a00009180,51476065,처우협의
a00009180,51658594,1차면접
a00009168,51539058,서류
a00009168,51573297,서류
a00009168,51690892,처우협의
a00009168,51689833,처우협의
a00009292,51747616,서류
a00009169,51539812,면접
a00009169,51579705,1차면접
a00009169,51563469,서류
a00009169,51606637,면접
a00012785,51680368,면접
a00012786,51745591,1차면접
a00012786,51550710,임원면접
a00012786,51680198,2차면접
a00012786,51723637,서류
a00009170,51731107,처우협의
a00009170,51592960,서류
a00009177,51563053,면접
a00009177,51668324,서류
a00009171,51730053,임원면접
a00009184,51535255,서류
a00009184,51689222,서류
a00009184,51686583,처우협의
a00009184,51767525,처우협의
a00009184,51619756,인적성검사
a00009172,51577635,서류
a00009172,51717844,면접
a00009172,51625906,면접
a00009172,51756876,실무면접
a00009939,51691255,2차면접
a00009939,51723744,1차면접
a00009174,"",""
a00012787,51703133,서류
a00012787,51670203,서류
a00012787,51686605,서류
a00012787,51756892,임원면접
a00012787,51577188,1차면접
a00009198,"",""
a00009258,51743928,처우협의
a00009258,51688188,실무면접
a00009175,51692077,면접
a00009175,51741727,처우협의
a00009176,51756230,서류
a00009907,51758571,처우협의
a00009907,51704621,면접
a00009178,51582438,서류
a00009178,51639819,처우협의
a00009178,51735487,면접
a00009178,51735458,서류
a00009179,51710435,처우협의
a00009179,51729977,임원면접
a00009179,51757993,1차면접
a00009181,51710627,서류
a00009182,51558416,실무면접
a00009182,51592945,1차면접
a00009182,51524119,2차면접
a00009186,51582427,서류
a00009189,51630790,서류
a00009202,51575094,서류
a00009202,51582452,처우협의
a00009202,51551480,1차면접
a00009202,51758596,면접
a00009202,51629406,실무면접
a00009190,51476065,면접
a00009190,51693001,서류
a00009190,51689837,1차면접
a00009190,51669993,실무면접
a00009190,51561442,서류
a00009191,51502413,1차면접
a00009191,51687105,면접
a00009191,51581200,서류
a00009191,51577592,1차면접
a00009191,51603787,서류
a00009192,51678427,서류
a00009192,51758560,서류
a00009192,51592945,2차면접
a00009192,51722453,서류
a00009193,"",""
a00009195,51665509,처우협의
a00009195,51765704,1차면접
a00009195,51686572,처우협의
a00009199,51612654,1차면접
a00009303,51628230,2차면접
a00009201,51582427,임원면접
a00009201,51735487,서류
a00009201,51639819,서류
a00009201,51582438,임원면접
a00011765,51680350,서류
a00011765,51583565,면접
a00011765,51459381,처우협의
a00011765,51612675,서류
a00011765,51629406,서류
a00009204,51745730,서류
a00009222,51581420,서류
a00009222,51617449,서류
a00009222,51755061,처우협의
a00009213,51766845,실무면접
a00009213,51747616,서류
a00009213,51766861,처우협의
a00009205,51754879,면접
a00009205,51686515,1차면접
a00009206,51710408,처우협의
a00009207,51619732,면접
a00009207,51746105,서류
a00009216,51708120,서류
a00009216,51582268,서류
a00009216,51690109,2차면접
a00009216,51691752,서류
a00009208,"",""
a00009209,51604736,서류
a00009209,51692321,서류
a00009209,51693778,면접
a00009209,51670598,서류
a00009209,51581350,코딩테스트
a00009214,51757978,서류
a00009214,51617449,처우협의
a00009215,51689238,2차면접
a00009215,51630771,면접
a00009323,51686673,처우협의
a00009323,51721210,1차면접
a00009323,51562312,서류
a00009218,"",""
a00009260,51526025,코딩테스트
a00009260,51750877,서류
a00009260,51668305,서류
a00009260,51581395,처우협의
a00009260,51758552,서류
a00009219,"",""
a00009220,"",""
a00009221,51775088,처우협의
a00009221,51730005,처우협의
a00009221,51658627,실무면접
a00009235,51692321,1차면접
a00009235,51562409,서류
a00009234,51539875,서류
a00009234,51691255,서류
a00009234,51541611,임원면접
a00009234,51687402,1차면접
a00009234,51547619,서류
a00009223,51747141,처우협의
a00009223,51659361,서류
